Time, Position, Rotation
15:39:15:426,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:438,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:449,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:46,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:471,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:482,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:493,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:505,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:516,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:527,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:538,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:55,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:559,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:571,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:585,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:593,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:604,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:615,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:626,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:637,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:648,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:659,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:671,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:681,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:693,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:704,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:715,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:726,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:737,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:749,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:76,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:77,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:782,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:793,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:804,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:815,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:826,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:837,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:848,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:15:86,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:872,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:883,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:893,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:905,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:915,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:927,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:937,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:948,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:959,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:97,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:981,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:992,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:004,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:015,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:026,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:037,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:048,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:059,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:071,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:081,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:093,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:104,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:16:118,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:16:126,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:16:137,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:16:148,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:16:159,(1.326. 0.817. 2.793),(0.854. -0.149. 0.067. 0.494)
15:39:16:17,(1.326. 0.817. 2.793),(0.854. -0.149. 0.068. 0.494)
15:39:16:182,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:193,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:204,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:215,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:227,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:237,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:248,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:26,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:27,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:282,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:293,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:304,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:315,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:326,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:337,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:348,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:359,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:37,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:381,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:392,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:403,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:414,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:425,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:437,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:448,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:459,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:47,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:481,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:492,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:503,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:515,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:526,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:537,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:548,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:559,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:57,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:581,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:593,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:604,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:615,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:627,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:642,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:65,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:659,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:671,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:681,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:693,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:704,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:715,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:726,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:737,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:748,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:759,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:77,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:781,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:792,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:803,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:815,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:826,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:837,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:848,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:859,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:87,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:881,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:16:892,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:903,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:914,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:925,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:937,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:948,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:959,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:97,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:981,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:16:992,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:003,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:015,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:025,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:036,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:047,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:058,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:069,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:081,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:092,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:103,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:114,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:125,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:136,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:147,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:158,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:173,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:181,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:192,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:204,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:214,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:226,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:237,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:247,(1.325. 0.817. 2.792),(0.853. -0.149. 0.067. 0.495)
15:39:17:259,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:27,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:39:17:281,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.495)
15:39:17:292,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:303,(1.325. 0.816. 2.792),(0.853. -0.149. 0.067. 0.495)
15:39:17:314,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:325,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:337,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:348,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.495)
15:39:17:359,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:37,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:381,(1.325. 0.817. 2.792),(0.853. -0.149. 0.067. 0.495)
15:39:17:392,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:402,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.495)
15:39:17:414,(1.325. 0.817. 2.792),(0.853. -0.149. 0.067. 0.495)
15:39:17:425,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:436,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:39:17:447,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.495)
15:39:17:458,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:469,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.495)
15:39:17:48,(1.325. 0.817. 2.792),(0.853. -0.149. 0.068. 0.495)
15:39:17:492,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:39:17:502,(1.325. 0.817. 2.792),(0.854. -0.148. 0.068. 0.494)
15:39:17:514,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:526,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:536,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:17:547,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.495)
15:39:17:558,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:569,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:58,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:592,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:603,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:614,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:625,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:636,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.495)
15:39:17:647,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:658,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:671,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:681,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:695,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:703,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:714,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:725,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:737,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:748,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:759,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:769,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:78,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:17:963,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
