Time, Position, Rotation
10:41:16:412,(-0.943. 0.836. -2.888),(-0.235. -0.510. 0.821. -0.109)
10:41:16:424,(-0.942. 0.834. -2.889),(-0.236. -0.508. 0.821. -0.107)
10:41:16:434,(-0.941. 0.832. -2.890),(-0.237. -0.506. 0.822. -0.107)
10:41:16:445,(-0.940. 0.831. -2.890),(-0.238. -0.504. 0.823. -0.106)
10:41:16:456,(-0.939. 0.829. -2.891),(-0.238. -0.501. 0.825. -0.107)
10:41:16:468,(-0.938. 0.827. -2.892),(-0.236. -0.499. 0.827. -0.107)
10:41:16:479,(-0.938. 0.825. -2.892),(-0.234. -0.497. 0.829. -0.109)
10:41:16:49,(-0.937. 0.823. -2.892),(-0.232. -0.494. 0.830. -0.110)
10:41:16:501,(-0.936. 0.822. -2.893),(-0.231. -0.492. 0.832. -0.110)
10:41:16:512,(-0.936. 0.820. -2.894),(-0.230. -0.489. 0.834. -0.111)
10:41:16:523,(-0.936. 0.818. -2.894),(-0.229. -0.484. 0.837. -0.116)
10:41:16:537,(-0.936. 0.818. -2.895),(-0.225. -0.482. 0.838. -0.124)
10:41:16:548,(-0.938. 0.817. -2.895),(-0.218. -0.483. 0.837. -0.133)
10:41:16:558,(-0.938. 0.818. -2.896),(-0.212. -0.486. 0.836. -0.141)
10:41:16:567,(-0.939. 0.821. -2.897),(-0.208. -0.484. 0.839. -0.135)
10:41:16:579,(-0.938. 0.821. -2.898),(-0.207. -0.488. 0.837. -0.135)
10:41:16:59,(-0.938. 0.821. -2.899),(-0.203. -0.489. 0.838. -0.132)
10:41:16:601,(-0.937. 0.821. -2.900),(-0.201. -0.488. 0.839. -0.131)
10:41:16:613,(-0.936. 0.821. -2.900),(-0.205. -0.488. 0.839. -0.129)
10:41:16:624,(-0.935. 0.821. -2.901),(-0.207. -0.487. 0.839. -0.126)
10:41:16:634,(-0.934. 0.820. -2.902),(-0.208. -0.484. 0.841. -0.122)
10:41:16:647,(-0.934. 0.820. -2.903),(-0.208. -0.480. 0.844. -0.119)
10:41:16:658,(-0.934. 0.820. -2.904),(-0.207. -0.474. 0.848. -0.118)
10:41:16:669,(-0.934. 0.820. -2.906),(-0.207. -0.467. 0.852. -0.118)
10:41:16:679,(-0.934. 0.820. -2.907),(-0.206. -0.460. 0.855. -0.122)
10:41:16:691,(-0.933. 0.820. -2.909),(-0.206. -0.453. 0.858. -0.128)
10:41:16:702,(-0.933. 0.820. -2.910),(-0.206. -0.447. 0.860. -0.134)
10:41:16:714,(-0.933. 0.820. -2.911),(-0.208. -0.440. 0.863. -0.137)
10:41:16:724,(-0.933. 0.820. -2.913),(-0.207. -0.433. 0.866. -0.138)
10:41:16:735,(-0.933. 0.820. -2.916),(-0.203. -0.427. 0.870. -0.137)
10:41:16:749,(-0.934. 0.820. -2.918),(-0.199. -0.420. 0.875. -0.139)
10:41:16:76,(-0.934. 0.820. -2.921),(-0.197. -0.410. 0.879. -0.141)
10:41:16:773,(-0.934. 0.819. -2.923),(-0.196. -0.403. 0.883. -0.142)
10:41:16:784,(-0.934. 0.819. -2.925),(-0.196. -0.395. 0.886. -0.145)
10:41:16:796,(-0.934. 0.816. -2.927),(-0.195. -0.390. 0.887. -0.151)
10:41:16:815,(-0.934. 0.816. -2.930),(-0.191. -0.373. 0.894. -0.159)
10:41:16:837,(-0.935. 0.815. -2.932),(-0.186. -0.365. 0.897. -0.167)
10:41:16:859,(-0.934. 0.816. -2.932),(-0.188. -0.382. 0.893. -0.146)
10:41:16:872,(-0.935. 0.814. -2.932),(-0.179. -0.400. 0.886. -0.151)
10:41:16:886,(-0.934. 0.812. -2.932),(-0.186. -0.408. 0.881. -0.152)
10:41:16:903,(-0.929. 0.814. -2.931),(-0.211. -0.400. 0.882. -0.134)
10:41:16:925,(-0.933. 0.816. -2.933),(-0.191. -0.394. 0.887. -0.149)
10:41:16:937,(-0.933. 0.816. -2.932),(-0.194. -0.395. 0.886. -0.149)
10:41:16:948,(-0.932. 0.816. -2.932),(-0.197. -0.396. 0.885. -0.147)
10:41:16:959,(-0.931. 0.816. -2.931),(-0.197. -0.396. 0.885. -0.148)
10:41:16:971,(-0.931. 0.816. -2.931),(-0.197. -0.396. 0.885. -0.149)
10:41:16:982,(-0.931. 0.816. -2.931),(-0.199. -0.397. 0.883. -0.150)
10:41:16:993,(-0.930. 0.816. -2.930),(-0.199. -0.398. 0.883. -0.149)
10:41:17:005,(-0.930. 0.816. -2.929),(-0.197. -0.399. 0.883. -0.148)
10:41:17:017,(-0.930. 0.816. -2.928),(-0.198. -0.400. 0.883. -0.148)
10:41:17:029,(-0.930. 0.816. -2.928),(-0.198. -0.402. 0.882. -0.148)
10:41:17:04,(-0.930. 0.817. -2.926),(-0.198. -0.405. 0.880. -0.148)
10:41:17:052,(-0.930. 0.817. -2.926),(-0.198. -0.407. 0.880. -0.148)
10:41:17:071,(-0.929. 0.817. -2.923),(-0.199. -0.410. 0.878. -0.148)
10:41:17:084,(-0.928. 0.817. -2.923),(-0.200. -0.411. 0.877. -0.148)
10:41:17:096,(-0.928. 0.817. -2.923),(-0.200. -0.411. 0.877. -0.147)
10:41:17:108,(-0.928. 0.817. -2.923),(-0.199. -0.411. 0.877. -0.147)
10:41:17:125,(-0.928. 0.817. -2.923),(-0.198. -0.411. 0.877. -0.148)
10:41:17:138,(-0.927. 0.818. -2.921),(-0.198. -0.410. 0.878. -0.148)
10:41:17:15,(-0.926. 0.818. -2.921),(-0.199. -0.408. 0.879. -0.148)
10:41:17:162,(-0.926. 0.818. -2.921),(-0.199. -0.406. 0.879. -0.148)
10:41:17:181,(-0.925. 0.819. -2.920),(-0.200. -0.405. 0.880. -0.148)
10:41:17:193,(-0.924. 0.819. -2.919),(-0.200. -0.404. 0.880. -0.148)
10:41:17:204,(-0.924. 0.819. -2.919),(-0.200. -0.404. 0.880. -0.148)
10:41:17:216,(-0.924. 0.819. -2.919),(-0.200. -0.404. 0.880. -0.148)
10:41:17:228,(-0.924. 0.819. -2.918),(-0.200. -0.405. 0.880. -0.148)
10:41:17:241,(-0.923. 0.819. -2.918),(-0.200. -0.405. 0.880. -0.148)
10:41:17:257,(-0.922. 0.820. -2.917),(-0.200. -0.407. 0.879. -0.148)
10:41:17:272,(-0.922. 0.820. -2.916),(-0.200. -0.407. 0.879. -0.148)
10:41:17:284,(-0.921. 0.820. -2.915),(-0.200. -0.407. 0.879. -0.148)
10:41:17:297,(-0.920. 0.821. -2.914),(-0.201. -0.407. 0.879. -0.148)
10:41:17:315,(-0.919. 0.821. -2.913),(-0.202. -0.405. 0.879. -0.148)
10:41:17:328,(-0.919. 0.821. -2.913),(-0.202. -0.404. 0.880. -0.148)
10:41:17:34,(-0.919. 0.821. -2.913),(-0.202. -0.404. 0.880. -0.148)
10:41:17:353,(-0.918. 0.821. -2.912),(-0.202. -0.404. 0.880. -0.148)
10:41:17:369,(-0.917. 0.821. -2.911),(-0.202. -0.406. 0.879. -0.148)
10:41:17:391,(-0.916. 0.822. -2.910),(-0.203. -0.407. 0.878. -0.148)
10:41:17:403,(-0.916. 0.822. -2.909),(-0.203. -0.407. 0.878. -0.148)
10:41:17:415,(-0.915. 0.822. -2.909),(-0.204. -0.406. 0.878. -0.148)
10:41:17:427,(-0.914. 0.823. -2.908),(-0.204. -0.405. 0.879. -0.149)
10:41:17:439,(-0.914. 0.823. -2.908),(-0.204. -0.405. 0.879. -0.149)
10:41:17:452,(-0.914. 0.823. -2.907),(-0.204. -0.404. 0.879. -0.149)
10:41:17:464,(-0.912. 0.823. -2.906),(-0.204. -0.404. 0.879. -0.149)
10:41:17:48,(-0.911. 0.823. -2.904),(-0.205. -0.404. 0.879. -0.149)
10:41:17:493,(-0.912. 0.823. -2.905),(-0.205. -0.404. 0.879. -0.149)
10:41:17:505,(-0.911. 0.824. -2.904),(-0.205. -0.405. 0.878. -0.149)
10:41:17:517,(-0.910. 0.824. -2.903),(-0.205. -0.406. 0.878. -0.149)
10:41:17:529,(-0.910. 0.824. -2.902),(-0.205. -0.406. 0.878. -0.149)
10:41:17:543,(-0.909. 0.824. -2.902),(-0.206. -0.406. 0.878. -0.149)
10:41:17:558,(-0.908. 0.824. -2.901),(-0.206. -0.405. 0.878. -0.149)
10:41:17:571,(-0.907. 0.824. -2.901),(-0.206. -0.405. 0.878. -0.149)
10:41:17:583,(-0.906. 0.825. -2.899),(-0.207. -0.404. 0.879. -0.149)
10:41:17:596,(-0.904. 0.826. -2.897),(-0.207. -0.403. 0.879. -0.149)
10:41:17:614,(-0.903. 0.826. -2.896),(-0.207. -0.404. 0.878. -0.150)
10:41:17:627,(-0.903. 0.826. -2.895),(-0.208. -0.404. 0.879. -0.149)
10:41:17:639,(-0.902. 0.826. -2.894),(-0.207. -0.404. 0.878. -0.150)
10:41:17:653,(-0.901. 0.826. -2.893),(-0.207. -0.405. 0.878. -0.149)
10:41:17:669,(-0.900. 0.827. -2.892),(-0.207. -0.405. 0.878. -0.149)
10:41:17:68,(-0.900. 0.827. -2.891),(-0.207. -0.406. 0.877. -0.149)
10:41:17:692,(-0.898. 0.828. -2.890),(-0.208. -0.405. 0.878. -0.149)
10:41:17:704,(-0.898. 0.828. -2.889),(-0.207. -0.404. 0.878. -0.150)
10:41:17:716,(-0.898. 0.828. -2.889),(-0.208. -0.404. 0.878. -0.149)
10:41:17:728,(-0.897. 0.828. -2.888),(-0.208. -0.404. 0.878. -0.149)
10:41:17:747,(-0.896. 0.828. -2.887),(-0.208. -0.404. 0.878. -0.150)
10:41:17:759,(-0.896. 0.829. -2.887),(-0.208. -0.403. 0.878. -0.149)
10:41:17:772,(-0.895. 0.829. -2.886),(-0.208. -0.404. 0.878. -0.149)
10:41:17:785,(-0.894. 0.829. -2.884),(-0.208. -0.405. 0.878. -0.149)
10:41:17:797,(-0.893. 0.829. -2.883),(-0.209. -0.405. 0.878. -0.149)
10:41:17:815,(-0.893. 0.829. -2.884),(-0.209. -0.405. 0.878. -0.149)
10:41:17:828,(-0.893. 0.830. -2.883),(-0.209. -0.405. 0.878. -0.149)
10:41:17:841,(-0.892. 0.830. -2.882),(-0.209. -0.404. 0.878. -0.149)
10:41:17:858,(-0.890. 0.830. -2.881),(-0.209. -0.403. 0.878. -0.150)
10:41:18:063,(-0.889. 0.831. -2.879),(-0.209. -0.403. 0.878. -0.149)
